basename,objectid,frame,run,date,camera,film_number,film_type,focal_length,photo_series,original_lon,original_lat,original_alt_m,estimated_lon,estimated_lat,estimated_alt_m,alignment_error_m,x_error,y_error,z_error,aligned_in_agisoft,source_url,preview_url,thumbnail_url
MAP1333_frame14054.tif,559313,14054,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.899,-32.067,3048,115.882454,-32.069520,3200.437051,1595.169475,-1563.072288,-279.416183,152.634449,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14054.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14054_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14054_thumbnail.jpg
MAP1333_frame14055.tif,559315,14055,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.892,-32.069,3048,115.873134,-32.069810,3205.717090,1791.468895,-1782.237229,-89.654265,157.966373,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14055.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14055_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14055_thumbnail.jpg
MAP1333_frame14056.tif,559317,14056,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.883,-32.07,3048,115.863739,-32.070404,3202.736472,1826.609080,-1819.474050,-44.623137,154.995778,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14056.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14056_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14056_thumbnail.jpg
MAP1333_frame14057.tif,559314,14057,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.874,-32.071,3048,115.854529,-32.071141,3205.446283,1846.122759,-1839.308706,-15.489548,157.711133,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14057.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14057_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14057_thumbnail.jpg
MAP1333_frame14058.tif,559316,14058,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.865,-32.071,3048,115.845169,-32.071933,3197.594570,1882.153027,-1873.328821,-103.334842,149.870128,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14058.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14058_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14058_thumbnail.jpg
MAP1333_frame14059.tif,559318,14059,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.856,-32.072,3048,115.835923,-32.072582,3192.919800,1903.188320,-1896.549704,-64.354253,145.201697,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14059.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14059_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14059_thumbnail.jpg
MAP1333_frame14060.tif,559322,14060,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.847,-32.073,3048,115.826885,-32.073294,3184.387604,1905.354134,-1900.168599,-32.479089,136.670333,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14060.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14060_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14060_thumbnail.jpg
MAP1333_frame14061.tif,559321,14061,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.837,-32.073,3048,115.818623,-32.074131,3178.239886,1745.318169,-1735.917663,-125.304132,130.477015,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14061.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14061_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14061_thumbnail.jpg
MAP1333_frame14062.tif,559323,14062,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.827,-32.073,3048,115.810062,-32.074733,3158.227600,1615.299867,-1600.021543,-192.171115,110.430911,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14062.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14062_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14062_thumbnail.jpg
MAP1333_frame14063.tif,559320,14063,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.817,-32.073,3048,115.801114,-32.075308,3161.662585,1526.610725,-1500.689123,-255.953115,113.844034,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14063.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14063_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14063_thumbnail.jpg
MAP1333_frame14064.tif,559319,14064,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.807,-32.072,3048,115.792392,-32.075731,3162.755109,1445.178955,-1379.898676,-413.782302,114.917634,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14064.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14064_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14064_thumbnail.jpg
MAP1333_frame14065.tif,559327,14065,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.797,-32.072,3048,115.784051,-32.076298,3157.700069,1317.479252,-1223.259305,-476.785599,109.835087,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14065.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14065_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14065_thumbnail.jpg
MAP1333_frame14066.tif,559324,14066,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.787,-32.075,3048,115.776683,-32.076934,3153.099298,1003.434376,-974.588462,-214.465893,105.177269,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14066.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14066_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14066_thumbnail.jpg
MAP1333_frame14067.tif,559326,14067,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.777,-32.077,3048,115.769356,-32.078041,3144.554467,737.528831,-722.002865,-115.454708,96.596323,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14067.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14067_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14067_thumbnail.jpg
MAP1333_frame14068.tif,559325,14068,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.767,-32.079,3048,115.762033,-32.079735,3138.391981,484.734473,-469.189677,-81.575948,90.409737,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14068.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14068_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14068_thumbnail.jpg
MAP1333_frame14069.tif,559328,14069,4,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.757,-32.082,3048,115.754926,-32.081620,3142.638134,221.598908,-195.883128,42.177069,94.641277,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14069.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14069_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14069_thumbnail.jpg
MAP1333_frame14070.tif,559174,14070,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.748,-32.022,3048,115.746010,-32.028181,3140.932487,717.084666,-188.102881,-685.699560,92.972241,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14070.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14070_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14070_thumbnail.jpg
MAP1333_frame14071.tif,559173,14071,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.757,-32.021,3048,115.755960,-32.027064,3141.312796,686.301761,-98.301140,-672.780000,93.349157,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14071.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14071_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14071_thumbnail.jpg
MAP1333_frame14072.tif,559170,14072,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.766,-32.021,3048,115.765059,-32.025777,3131.955748,543.934908,-88.986248,-529.994575,83.978463,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14072.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14072_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14072_thumbnail.jpg
MAP1333_frame14073.tif,559171,14073,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.776,-32.02,3048,115.775053,-32.024327,3135.268438,496.091020,-89.513744,-480.077635,87.287195,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14073.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14073_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14073_thumbnail.jpg
MAP1333_frame14074.tif,559172,14074,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.785,-32.02,3048,115.786030,-32.023158,3124.493192,371.560208,97.330044,-350.329918,76.503588,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14074.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14074_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14074_thumbnail.jpg
MAP1333_frame14075.tif,559178,14075,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.794,-32.019,3048,115.796062,-32.021734,3123.470868,368.309685,194.905584,-303.259698,75.481076,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14075.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14075_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14075_thumbnail.jpg
MAP1333_frame14076.tif,559175,14076,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.804,-32.018,3048,115.805828,-32.020340,3122.344544,320.536814,172.746484,-259.565512,74.352179,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14076.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14076_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14076_thumbnail.jpg
MAP1333_frame14077.tif,559176,14077,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.814,-32.017,3048,115.814700,-32.018766,3107.785328,215.297060,66.123299,-195.974094,59.788691,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14077.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14077_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14077_thumbnail.jpg
MAP1333_frame14078.tif,559177,14078,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.823,-32.016,3048,115.825961,-32.017050,3109.672487,309.359253,279.891045,-116.446410,61.679686,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14078.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14078_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14078_thumbnail.jpg
MAP1333_frame14079.tif,559179,14079,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.833,-32.015,3048,115.835908,-32.015818,3101.251586,294.368821,274.906506,-90.790886,53.258150,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14079.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14079_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14079_thumbnail.jpg
MAP1333_frame14080.tif,559183,14080,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.843,-32.014,3048,115.846387,-32.014489,3103.565174,329.390200,320.108073,-54.224715,55.573427,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14080.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14080_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14080_thumbnail.jpg
MAP1333_frame14081.tif,559184,14081,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.854,-32.012,3048,115.856764,-32.013137,3103.700713,295.419409,261.277285,-126.109093,55.707308,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14081.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14081_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14081_thumbnail.jpg
MAP1333_frame14082.tif,559181,14082,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.865,-32.01,3048,115.866084,-32.011855,3106.228473,237.126265,102.469030,-205.761816,58.232625,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14082.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14082_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14082_thumbnail.jpg
MAP1333_frame14083.tif,559182,14083,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.876,-32.008,3048,115.876151,-32.010835,3100.645687,319.159760,14.247882,-314.463926,52.653481,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14083.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14083_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14083_thumbnail.jpg
MAP1333_frame14084.tif,559180,14084,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.887,-32.006,3048,115.886141,-32.010002,3097.608284,454.114845,-81.202802,-444.031334,49.624310,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14084.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14084_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14084_thumbnail.jpg
MAP1333_frame14085.tif,559187,14085,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.898,-32.004,3048,115.896000,-32.009155,3086.720633,603.590432,-189.042719,-571.911499,38.749159,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14085.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14085_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14085_thumbnail.jpg
MAP1333_frame14086.tif,559188,14086,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.908,-32.004,3048,115.905914,-32.007882,3066.682073,473.983744,-197.153109,-430.629263,18.699703,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14086.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14086_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14086_thumbnail.jpg
MAP1333_frame14087.tif,559186,14087,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.918,-32.003,3048,115.915755,-32.006144,3059.472683,408.410556,-212.193064,-348.771219,11.485776,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14087.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14087_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14087_thumbnail.jpg
MAP1333_frame14088.tif,559189,14088,1,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.928,-32.002,3048,115.925944,-32.004396,3041.505757,329.389110,-194.411122,-265.818428,-6.485726,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14088.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14088_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14088_thumbnail.jpg
MAP1333_frame14109.tif,559278,14109,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.923,-32.041,3048,115.921162,-32.042180,3076.193509,219.263568,-173.649103,-130.871764,28.197217,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14109.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14109_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14109_thumbnail.jpg
MAP1333_frame14110.tif,559281,14110,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.913,-32.043,3048,115.912212,-32.042897,3069.728625,78.367331,-74.428184,11.389978,21.729069,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14110.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14110_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14110_thumbnail.jpg
MAP1333_frame14111.tif,559280,14111,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.906,-32.044,3048,115.902997,-32.043961,3080.222315,285.662324,-283.804620,4.383701,32.228622,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14111.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14111_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14111_thumbnail.jpg
MAP1333_frame14112.tif,559282,14112,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.9,-32.045,3048,115.894245,-32.044920,3088.892917,545.407490,-543.797188,8.934409,40.916072,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14112.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14112_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14112_thumbnail.jpg
MAP1333_frame14113.tif,559283,14113,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.893,-32.047,3048,115.885204,-32.045719,3094.465189,751.681698,-736.642541,142.197154,46.509258,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14113.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14113_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14113_thumbnail.jpg
MAP1333_frame14114.tif,559279,14114,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.886,-32.048,3048,115.876517,-32.046447,3103.344213,914.147309,-896.053497,172.288224,55.409401,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14114.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14114_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14114_thumbnail.jpg
MAP1333_frame14115.tif,559288,14115,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.88,-32.049,3048,115.868184,-32.047111,3095.420959,1137.004379,-1116.499405,209.641827,47.521999,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14115.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14115_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14115_thumbnail.jpg
MAP1333_frame14116.tif,559285,14116,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.872,-32.05,3048,115.859377,-32.047975,3088.094675,1214.392067,-1192.744685,224.702830,40.210013,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14116.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14116_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14116_thumbnail.jpg
MAP1333_frame14117.tif,559286,14117,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.864,-32.052,3048,115.850482,-32.049107,3090.185385,1317.677336,-1277.265000,321.055445,42.321202,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14117.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14117_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14117_thumbnail.jpg
MAP1333_frame14118.tif,559284,14118,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.856,-32.053,3048,115.841823,-32.050083,3085.971364,1378.579469,-1339.503849,323.662871,38.120062,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14118.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14118_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14118_thumbnail.jpg
MAP1333_frame14119.tif,559287,14119,3,15 January 1942,Williamson Eagle 4,MAP1333,Black and White,8.25 in,"Military Mapping Photography - Fremantle, Pinjarra",115.848,-32.054,3048,115.833096,-32.051228,3076.453965,1441.660958,-1408.161882,307.648375,28.616636,Yes,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/MAP1333_frame14119.tif,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Preview/MAP1333_frame14119_preview.jpg,https://aerialphotography.ga.gov.au/Scanned/MAP/MAP1333/Thumbnail/MAP1333_frame14119_thumbnail.jpg
